Date,0
2017-01-09,-0.00033517877042270105
2017-01-10,-2.248495434625899e-05
2017-01-11,0.00011327589830930215
2017-01-12,-4.29303655063977e-05
2017-01-13,-0.0007157298754799022
2017-01-17,-0.0008983733752097173
2017-01-18,-0.00037328749845401795
2017-01-19,-0.0009371190185002106
2017-01-20,-7.305780132200958e-05
2017-01-23,0.00031710375299565585
2017-01-24,0.0006116838662689512
2017-01-25,-5.602916573188748e-05
2017-01-26,0.0006864465250526901
2017-01-27,-0.000948113434108843
2017-01-30,-0.00020596078151827356
2017-01-31,-0.0010688784498371518
2017-02-01,0.0033067977818308546
2017-02-02,0.00034939057902276494
2017-02-03,0.0006818835330778995
2017-02-06,0.0013890576873556465
2017-02-07,-0.0010944063793466461
2017-02-08,-0.00038321746607395795
2017-02-09,-0.0002552717492194699
2017-02-10,0.0003515303561328544
2017-02-13,-0.001720434752580176
2017-02-14,9.47453659778333e-05
2017-02-15,-0.0006614887648849198
2017-02-16,4.806343762506844e-05
2017-02-17,-0.00035281906608194237
2017-02-21,0.0017841350001262224
2017-02-22,3.681282148433647e-05
2017-02-23,-0.00031172657832715257
2017-02-24,-0.00034542406438554756
2017-02-27,0.002703540321692645
2017-02-28,-0.0009209646182671486
2017-03-01,0.0005988975209233752
2017-03-02,-0.0010924007357651895
2017-03-03,-0.0007844581640917447
2017-03-06,-0.0008957847667941135
2017-03-07,9.497770765215119e-05
2017-03-08,-0.00045736117514095826
2017-03-09,0.00038880059782625477
2017-03-10,0.0008713576193834014
2017-03-13,0.00031661725001993606
2017-03-14,-0.001644199761247977
2017-03-15,5.87108917026822e-05
2017-03-16,-0.000844580045462966
2017-03-17,0.0005087641119948314
2017-03-20,0.002025072330457813
2017-03-21,7.483713788146695e-05
2017-03-22,0.0002845581395346932
2017-03-23,-0.0005633345619625594
2017-03-24,-0.0006134709591514131
2017-03-27,-0.0008531567401099827
2017-03-28,-0.0007093956262827357
2017-03-29,0.00023761351049922562
2017-03-30,0.0007446544366952897
2017-03-31,0.00046804221215200566
2017-04-03,-0.0008503089853897882
2017-04-04,-0.0020909871378073817
2017-04-05,0.0001722540466857149
2017-04-06,-0.0011468043400873608
2017-04-07,6.19796597521767e-06
2017-04-10,-0.0017035467382475267
2017-04-11,0.00035321164084805006
2017-04-12,0.0011310811093532076
2017-04-13,-0.0019348905764707653
2017-04-17,0.0019058704443281605
2017-04-18,0.000985863463196374
2017-04-19,-0.00023105074857358661
2017-04-20,-0.00042446812701446763
2017-04-21,-0.0009711775749252029
2017-04-24,0.0007328353390249323
2017-04-25,6.35190441487927e-06
2017-04-26,-0.00017263231595184984
2017-04-27,-0.0002817521703921778
2017-04-28,-0.0009364015125335602
2017-05-01,0.00011636761810481654
2017-05-02,-0.0058577963102611355
2017-05-03,0.0007493379013206356
2017-05-04,-0.00025246358777500176
2017-05-05,-0.0007420534540336957
2017-05-08,0.0003530989701592951
2017-05-09,-0.0014361306933834601
2017-05-10,0.0043283892035711
2017-05-11,0.002286580122837661
2017-05-12,-0.0002571835828804087
2017-05-15,0.0005104060928130548
2017-05-16,0.0022021394459092415
2017-05-17,-0.000506434529853812
2017-05-18,-0.002816109314785762
2017-05-19,-0.0003186521468489056
2017-05-22,-0.000953531201846736
2017-05-23,0.0016164894765509283
2017-05-24,9.252531271138028e-05
2017-05-25,-0.0014092880045663756
2017-05-26,-0.0005714015579749854
2017-05-30,-0.0009381443241333966
2017-05-31,-0.0005964157054068342
2017-06-01,-0.00061218440119956
2017-06-02,-0.0002477318686458419
2017-06-05,-0.00038972224407322485
2017-06-06,0.0013026387273415672
2017-06-07,0.0007845675302827063
2017-06-08,-0.001273149039588116
2017-06-09,0.004223839017491328
2017-06-12,0.00037293737866779655
2017-06-13,-0.0013240134206232723
2017-06-14,-0.0007879768250155184
2017-06-15,-0.00028306241098774817
2017-06-16,0.0014514399403093077
2017-06-19,-0.0002344714723623674
2017-06-20,0.000906823071900515
2017-06-21,0.0002698729587437453
2017-06-22,-0.0020029989415411486
2017-06-23,0.0001882281975131362
2017-06-26,0.00041716084889738996
2017-06-27,0.0017958081257697484
2017-06-28,-0.0010405984643817082
2017-06-29,0.0014350605980161725
2017-06-30,-0.0003563465557637061
2017-07-03,0.0016746569356741244
2017-07-05,0.0038251810739357906
2017-07-06,0.0004091571201568422
2017-07-07,-0.0008252462411848303
2017-07-10,-0.00019984799158498075
2017-07-11,-0.0001412758500214968
2017-07-12,-0.000808561059278028
2017-07-13,0.0004892246377195976
2017-07-14,-0.00035840863927902105
2017-07-17,0.0004930448364373817
2017-07-18,-0.0022122863475346546
2017-07-19,-0.00021642209456231492
2017-07-20,0.0009635723670175408
2017-07-21,-0.0008110662578120024
2017-07-24,-0.0006716092616192947
2017-07-25,0.00028841982440523276
2017-07-26,-0.0003824793332388502
2017-07-27,0.0007779955301472461
2017-07-28,0.00011019183772322398
2017-07-31,0.0003084220146414465
2017-08-01,0.0007454259293965286
2017-08-02,0.00017383936434075086
2017-08-03,-0.0011474414715797788
2017-08-04,0.0006790052786152448
2017-08-07,0.0007721129405731458
2017-08-08,-0.00015432043995825895
2017-08-09,1.610357111436196e-05
2017-08-10,0.0006017517579529906
2017-08-11,-0.0020050708755177415
2017-08-14,0.001129510541424068
2017-08-15,0.001363284192363161
2017-08-16,-0.0012284534012845755
2017-08-17,0.00045830720777614815
2017-08-18,0.0008168487664543143
2017-08-21,0.00013918079256944834
2017-08-22,-0.0003411337184013236
2017-08-23,-8.267346285870224e-05
2017-08-24,0.00027081639893335413
